tid,cls,row,col,class_name
104,2,1686,3231,adult_females
104,2,1702,3181,adult_females
104,2,1709,3282,adult_females
104,2,1732,3321,adult_females
104,2,1740,3194,adult_females
104,2,1744,3365,adult_females
104,2,1954,3771,adult_females
104,2,1978,3746,adult_females
104,2,2221,3746,adult_females
104,2,2255,3724,adult_females
104,2,2429,3640,adult_females
104,2,2479,3513,adult_females
104,3,465,2151,juveniles
104,3,505,2122,juveniles
104,3,517,2071,juveniles
104,3,573,2116,juveniles
104,3,674,2234,juveniles
104,3,862,4223,juveniles
104,3,881,2196,juveniles
104,3,882,4198,juveniles
104,3,904,4197,juveniles
104,3,942,4169,juveniles
104,3,948,2137,juveniles
104,3,990,4143,juveniles
104,3,1013,4182,juveniles
104,3,1020,4241,juveniles
104,3,1040,4136,juveniles
104,3,1058,2226,juveniles
104,3,1071,4286,juveniles
104,3,1114,2205,juveniles
104,3,1140,2319,juveniles
104,3,1163,2192,juveniles
104,3,1224,2196,juveniles
104,3,1236,2171,juveniles
104,3,1310,2473,juveniles
104,3,1466,3917,juveniles
104,3,1481,3867,juveniles
104,3,1668,2995,juveniles
104,3,1686,3021,juveniles
104,3,1714,3165,juveniles
104,3,1716,3121,juveniles
104,3,1720,3251,juveniles
104,3,1766,3124,juveniles
104,3,1773,3148,juveniles
104,3,1780,3158,juveniles
104,3,2216,3722,juveniles
104,3,2224,3713,juveniles
104,3,2226,3734,juveniles
104,3,2232,3697,juveniles
104,3,2246,3710,juveniles
104,3,2252,3692,juveniles
104,3,2275,3717,juveniles
104,3,2276,3699,juveniles
104,3,2462,3629,juveniles
105,0,732,2066,adult_males
105,0,1178,2026,adult_males
105,2,571,2364,adult_females
105,2,592,2368,adult_females
105,2,834,2181,adult_females
105,2,837,2210,adult_females
105,2,877,2221,adult_females
105,2,888,2184,adult_females
105,2,893,2168,adult_females
105,2,985,2169,adult_females
105,2,991,2124,adult_females
105,2,991,2222,adult_females
105,2,1006,2193,adult_females
105,2,1022,2097,adult_females
105,2,1028,2207,adult_females
105,2,1031,2128,adult_females
105,2,1050,2080,adult_females
105,2,1059,2151,adult_females
105,2,1103,2132,adult_females
105,2,1118,2132,adult_females
105,2,1119,2061,adult_females
105,2,1120,1987,adult_females
105,2,1140,2084,adult_females
105,2,1146,2122,adult_females
105,2,1164,2064,adult_females
105,2,1180,2139,adult_females
105,2,1185,1920,adult_females
105,2,1236,2065,adult_females
105,2,1240,1871,adult_females
105,2,1266,1931,adult_females
105,2,1289,1861,adult_females
105,2,1304,1994,adult_females
105,2,1312,1890,adult_females
105,2,1319,1962,adult_females
105,3,547,2349,juveniles
105,3,628,1930,juveniles
105,3,765,1990,juveniles
105,3,843,2240,juveniles
105,3,942,2203,juveniles
105,3,1078,2101,juveniles
105,3,1099,1984,juveniles
105,3,1154,1954,juveniles
105,3,1202,2100,juveniles
105,3,1203,2065,juveniles
105,3,1220,2078,juveniles
105,3,1272,1879,juveniles
105,3,1337,2193,juveniles
105,4,799,2002,pups
105,4,1365,1926,pups
105,4,1367,1945,pups
106,1,1350,3054,subadult_males
106,1,1354,2835,subadult_males
106,1,1466,2816,subadult_males
106,1,1472,3181,subadult_males
106,3,1314,3046,juveniles
106,3,1320,3134,juveniles
106,3,1344,2914,juveniles
106,3,1401,3145,juveniles
106,3,1420,2856,juveniles
107,0,1706,9,adult_males
107,0,1794,873,adult_males
107,0,1860,597,adult_males
107,0,1902,56,adult_males
107,0,2205,418,adult_males
107,0,2280,1279,adult_males
107,0,2874,1701,adult_males
107,1,1696,132,subadult_males
107,1,1739,153,subadult_males
107,1,1884,494,subadult_males
107,1,1921,1216,subadult_males
107,1,2173,1154,subadult_males
107,1,2234,919,subadult_males
107,1,2292,1052,subadult_males
107,1,2330,208,subadult_males
107,1,2398,890,subadult_males
107,1,2475,1218,subadult_males
107,1,2926,1010,subadult_males
107,2,2795,1766,adult_females
107,2,2819,1809,adult_females
107,2,2859,1743,adult_females
107,3,2851,1765,juveniles
107,4,2788,1790,pups
107,4,2828,1826,pups
108,0,806,2047,adult_males
108,0,1550,1556,adult_males
108,0,2657,812,adult_males
108,1,2373,1204,subadult_males
108,1,2426,1030,subadult_males
108,1,2545,749,subadult_males
108,1,2592,898,subadult_males
108,3,2479,937,juveniles
108,3,2589,857,juveniles
108,3,2647,968,juveniles
109,0,843,2020,adult_males
109,0,1847,2498,adult_males
109,0,2142,2460,adult_males
109,0,2970,2414,adult_males
109,1,1201,3108,subadult_males
109,1,1456,2490,subadult_males
109,2,1354,2586,adult_females
109,2,1628,2652,adult_females
109,2,1917,2496,adult_females
109,2,1919,2594,adult_females
109,2,1933,2534,adult_females
109,2,1969,2561,adult_females
109,2,1971,2638,adult_females
109,2,2006,2607,adult_females
109,2,2219,2574,adult_females
109,2,2265,2014,adult_females
109,2,2276,2521,adult_females
109,2,2306,2558,adult_females
109,2,2408,2505,adult_females
109,2,2514,2437,adult_females
109,2,2575,2016,adult_females
109,2,2601,2531,adult_females
109,2,2614,2440,adult_females
109,2,2634,2544,adult_females
109,2,2660,1966,adult_females
109,2,2684,2616,adult_females
109,2,2690,2570,adult_females
109,2,2693,2529,adult_females
109,2,2709,2480,adult_females
109,2,2738,2410,adult_females
109,2,2746,2518,adult_females
109,2,2769,2453,adult_females
109,2,2796,2581,adult_females
109,2,2802,2422,adult_females
109,2,3000,2500,adult_females
109,2,3050,2484,adult_females
109,2,3059,2524,adult_females
109,2,3060,2340,adult_females
109,2,3104,2433,adult_females
109,2,3156,2589,adult_females
109,2,3159,2504,adult_females
109,3,2430,2532,juveniles
109,3,2529,2496,juveniles
109,3,2558,2440,juveniles
109,3,2983,2481,juveniles
109,4,1453,2651,pups
109,4,1590,2593,pups
109,4,1977,2612,pups
109,4,2004,2546,pups
109,4,2021,2548,pups
109,4,2084,2670,pups
109,4,2138,2597,pups
109,4,2151,2635,pups
109,4,2160,2679,pups
109,4,2167,2622,pups
109,4,2251,2583,pups
109,4,2257,2502,pups
109,4,2276,2575,pups
109,4,2369,2457,pups
109,4,2398,2617,pups
109,4,2485,2463,pups
109,4,2610,2479,pups
109,4,2689,2430,pups
109,4,2691,2452,pups
109,4,2765,2570,pups
109,4,2802,2481,pups
109,4,2814,2461,pups
109,4,2908,2531,pups
109,4,2930,2532,pups
109,4,3090,2563,pups
109,4,3101,2451,pups
109,4,3168,2455,pups
110,0,327,3371,adult_males
110,0,486,2337,adult_males
110,0,501,2185,adult_males
110,0,742,2622,adult_males
110,0,754,3347,adult_males
110,0,897,2721,adult_males
110,0,1142,2622,adult_males
110,0,1244,2448,adult_males
110,0,1271,2720,adult_males
110,0,1334,2608,adult_males
110,0,1444,2240,adult_males
110,0,1518,1942,adult_males
110,0,1625,1840,adult_males
110,0,1640,2164,adult_males
110,0,1688,2570,adult_males
110,0,1740,1858,adult_males
110,1,112,3146,subadult_males
110,1,123,3190,subadult_males
110,1,694,2279,subadult_males
110,1,742,3596,subadult_males
110,1,942,3680,subadult_males
110,1,1032,3119,subadult_males
110,1,1111,2906,subadult_males
110,1,1840,2048,subadult_males
110,2,285,2540,adult_females
110,2,308,3176,adult_females
110,2,541,3192,adult_females
110,2,552,3312,adult_females
110,2,554,3289,adult_females
110,2,622,3479,adult_females
110,2,672,2608,adult_females
110,2,704,2617,adult_females
110,2,708,2588,adult_females
110,2,729,2709,adult_females
110,2,738,2656,adult_females
110,2,754,2764,adult_females
110,2,776,2684,adult_females
110,2,795,2606,adult_females
110,2,796,2917,adult_females
110,2,800,2580,adult_females
110,2,804,2726,adult_females
110,2,818,2560,adult_females
110,2,819,2525,adult_females
110,2,827,2548,adult_females
110,2,841,2619,adult_females
110,2,848,2659,adult_females
110,2,885,2615,adult_females
110,2,885,2638,adult_females
110,2,894,2576,adult_females
110,2,896,2477,adult_females
110,2,902,2530,adult_females
110,2,917,2500,adult_females
110,2,933,2586,adult_females
110,2,947,2635,adult_females
110,2,961,2576,adult_females
110,2,963,2613,adult_females
110,2,964,2533,adult_females
110,2,1002,2484,adult_females
110,2,1008,2537,adult_females
110,2,1016,2620,adult_females
110,2,1030,2540,adult_females
110,2,1032,2589,adult_females
110,2,1051,2438,adult_females
110,2,1065,2482,adult_females
110,2,1088,2502,adult_females
110,2,1089,2126,adult_females
110,2,1105,2537,adult_females
110,2,1115,2448,adult_females
110,2,1132,2378,adult_females
110,2,1134,2072,adult_females
110,2,1140,2237,adult_females
110,2,1141,2500,adult_females
110,2,1154,2532,adult_females
110,2,1172,2437,adult_females
110,2,1191,2449,adult_females
110,2,1199,2568,adult_females
110,2,1202,2423,adult_females
110,2,1206,2135,adult_females
110,2,1209,2469,adult_females
110,2,1250,2522,adult_females
110,2,1282,2599,adult_females
110,2,1305,2532,adult_females
110,2,1323,2556,adult_females
110,2,1330,2514,adult_females
110,2,1376,2482,adult_females
110,2,1377,2517,adult_females
110,2,1407,2457,adult_females
110,2,1406,2514,adult_females
110,2,1443,2509,adult_females
110,2,1470,2503,adult_females
110,2,1500,2502,adult_females
110,2,1509,2478,adult_females
110,2,1551,2480,adult_females
110,2,1560,2440,adult_females
110,2,1576,2468,adult_females
110,2,1610,2449,adult_females
110,2,1622,2456,adult_females
110,2,1640,2477,adult_females
110,2,1640,2434,adult_females
110,2,1663,2374,adult_females
110,2,1668,2512,adult_females
110,2,1678,4704,adult_females
110,2,1683,2473,adult_females
110,2,1695,2442,adult_females
110,2,1700,2424,adult_females
110,2,1738,2340,adult_females
110,2,1746,2417,adult_females
110,2,1754,2296,adult_females
110,2,1760,2373,adult_females
110,2,1768,2448,adult_females
110,2,1783,2498,adult_females
110,2,1798,2406,adult_females
110,2,1811,2326,adult_females
110,2,1818,2252,adult_females
110,2,1840,2309,adult_females
110,2,1843,2370,adult_females
110,2,1855,2457,adult_females
110,2,1869,2199,adult_females
110,2,1870,2525,adult_females
110,3,690,2948,juveniles
110,3,749,2676,juveniles
110,3,822,2590,juveniles
110,3,838,2532,juveniles
110,3,845,2634,juveniles
110,3,1053,2686,juveniles
110,3,1209,2505,juveniles
110,3,1427,2541,juveniles
110,3,1460,2457,juveniles
110,3,1544,2336,juveniles
110,3,1589,2513,juveniles
110,3,1695,2354,juveniles
110,3,1844,2276,juveniles
110,4,612,3492,pups
110,4,673,2625,pups
110,4,692,2624,pups
110,4,702,2729,pups
110,4,709,2713,pups
110,4,732,2584,pups
110,4,783,2646,pups
110,4,803,2680,pups
110,4,806,2710,pups
110,4,809,2831,pups
110,4,840,2500,pups
110,4,884,2523,pups
110,4,926,2558,pups
110,4,939,2458,pups
110,4,982,2521,pups
110,4,993,2602,pups
110,4,1014,2510,pups
110,4,1023,2484,pups
110,4,1049,2422,pups
110,4,1049,2495,pups
110,4,1058,2521,pups
110,4,1103,2609,pups
110,4,1108,2643,pups
110,4,1116,2140,pups
110,4,1141,2448,pups
110,4,1143,2469,pups
110,4,1188,2492,pups
110,4,1199,2550,pups
110,4,1226,2111,pups
110,4,1230,2526,pups
110,4,1240,2119,pups
110,4,1310,2487,pups
110,4,1361,2471,pups
110,4,1392,2484,pups
110,4,1391,2541,pups
110,4,1417,2420,pups
110,4,1431,2452,pups
110,4,1445,2459,pups
110,4,1465,2484,pups
110,4,1473,2466,pups
110,4,1480,2385,pups
110,4,1487,2428,pups
110,4,1499,2464,pups
110,4,1500,2405,pups
110,4,1508,2418,pups
110,4,1512,2454,pups
110,4,1518,2390,pups
110,4,1523,2402,pups
110,4,1543,2312,pups
110,4,1575,2332,pups
110,4,1590,2436,pups
110,4,1609,2359,pups
110,4,1614,2212,pups
110,4,1665,2467,pups
110,4,1691,2466,pups
110,4,1707,2213,pups
110,4,1707,2402,pups
110,4,1716,2206,pups
110,4,1716,2445,pups
110,4,1731,2153,pups
110,4,1758,2352,pups
110,4,1759,2404,pups
110,4,1762,2229,pups
110,4,1764,2249,pups
110,4,1773,2395,pups
110,4,1774,2262,pups
110,4,1779,2204,pups
110,4,1778,2300,pups
110,4,1789,2342,pups
110,4,1794,2382,pups
110,4,1799,2431,pups
110,4,1801,2204,pups
110,4,1800,2244,pups
110,4,1805,2312,pups
110,4,1830,2360,pups
110,4,1852,2235,pups
110,4,1882,2164,pups
110,4,1890,2203,pups
111,0,167,3167,adult_males
111,0,469,3614,adult_males
111,0,523,3410,adult_males
111,0,740,4648,adult_males
111,0,985,3100,adult_males
111,0,1245,3886,adult_males
111,0,1303,4101,adult_males
111,0,1427,3476,adult_males
111,0,1626,3665,adult_males
111,0,1636,4300,adult_males
111,0,1687,3960,adult_males
111,0,1762,3073,adult_males
111,0,1814,4366,adult_males
111,0,1920,3878,adult_males
111,0,1996,3586,adult_males
111,0,2093,3674,adult_males
111,0,2101,4366,adult_males
111,0,2242,4072,adult_males
111,0,2293,5097,adult_males
111,0,2297,3891,adult_males
111,0,2415,4065,adult_males
111,0,2484,4746,adult_males
111,0,2550,5125,adult_males
111,1,1302,2153,subadult_males
111,1,1306,2177,subadult_males
111,1,2061,4754,subadult_males
111,1,2061,4949,subadult_males
111,1,2238,4888,subadult_males
111,1,2306,4757,subadult_males
111,1,2427,5359,subadult_males
111,1,2542,3720,subadult_males
111,1,2845,5433,subadult_males
111,2,198,3254,adult_females
111,2,401,3402,adult_females
111,2,432,3649,adult_females
111,2,453,3673,adult_females
111,2,470,3400,adult_females
111,2,531,3745,adult_females
111,2,540,3662,adult_females
111,2,572,3748,adult_females
111,2,597,3458,adult_females
111,2,624,3669,adult_females
111,2,663,3485,adult_females
111,2,666,3295,adult_females
111,2,712,3321,adult_females
111,2,733,3416,adult_females
111,2,807,3940,adult_females
111,2,818,3378,adult_females
111,2,873,3861,adult_females
111,2,883,4024,adult_females
111,2,908,3790,adult_females
111,2,966,3921,adult_females
111,2,1012,3292,adult_females
111,2,1054,3632,adult_females
111,2,1060,3489,adult_females
111,2,1084,3716,adult_females
111,2,1172,3545,adult_females
111,2,1178,3624,adult_females
111,2,1191,3402,adult_females
111,2,1191,3428,adult_females
111,2,1231,3555,adult_females
111,2,1252,3630,adult_females
111,2,1276,3710,adult_females
111,2,1278,3310,adult_females
111,2,1285,3531,adult_females
111,2,1292,3763,adult_females
111,2,1294,3237,adult_females
111,2,1314,3391,adult_females
111,2,1332,4237,adult_females
111,2,1340,3707,adult_females
111,2,1348,3902,adult_females
111,2,1370,3826,adult_females
111,2,1377,3613,adult_females
111,2,1404,3504,adult_females
111,2,1418,3934,adult_females
111,2,1432,3688,adult_females
111,2,1433,4020,adult_females
111,2,1437,3642,adult_females
111,2,1448,3258,adult_females
111,2,1450,4238,adult_females
111,2,1458,3862,adult_females
111,2,1463,4166,adult_females
111,2,1471,4342,adult_females
111,2,1473,3972,adult_females
111,2,1500,4120,adult_females
111,2,1507,3791,adult_females
111,2,1510,3707,adult_females
111,2,1510,3822,adult_females
111,2,1514,4697,adult_females
111,2,1521,3908,adult_females
111,2,1538,3656,adult_females
111,2,1538,4033,adult_females
111,2,1547,3250,adult_females
111,2,1556,4112,adult_females
111,2,1590,3581,adult_females
111,2,1597,3799,adult_females
111,2,1597,3953,adult_females
111,2,1606,3745,adult_females
111,2,1629,3908,adult_females
111,2,1630,3520,adult_females
111,2,1640,3807,adult_females
111,2,1650,4463,adult_females
111,2,1677,3485,adult_females
111,2,1688,4640,adult_females
111,2,1696,3749,adult_females
111,2,1706,3817,adult_females
111,2,1714,4081,adult_females
111,2,1716,4237,adult_females
111,2,1734,4126,adult_females
111,2,1737,4428,adult_females
111,2,1744,3899,adult_females
111,2,1749,3436,adult_females
111,2,1749,3779,adult_females
111,2,1762,4168,adult_females
111,2,1790,3526,adult_females
111,2,1814,4074,adult_females
111,2,1815,4472,adult_females
111,2,1837,3414,adult_females
111,2,1841,3694,adult_females
111,2,1842,4455,adult_females
111,2,1851,3545,adult_females
111,2,1854,3477,adult_females
111,2,1886,3619,adult_females
111,2,1894,3585,adult_females
111,2,1910,4570,adult_females
111,2,1926,4598,adult_females
111,2,1939,4174,adult_females
111,2,2004,4197,adult_females
111,2,2026,4085,adult_females
111,2,2031,4148,adult_females
111,2,2062,4166,adult_females
111,2,2108,4194,adult_females
111,2,2122,3940,adult_females
111,2,2152,3852,adult_females
111,2,2273,4645,adult_females
111,2,2342,4152,adult_females
111,2,2366,4663,adult_females
111,2,2404,4546,adult_females
111,2,2410,4212,adult_females
111,2,2430,4690,adult_females
111,2,2482,4793,adult_females
111,2,2484,4628,adult_females
111,2,2508,4217,adult_females
111,2,2533,4851,adult_females
111,2,2608,4505,adult_females
111,2,2644,4727,adult_females
111,2,2678,4236,adult_females
111,2,2743,4995,adult_females
111,2,2786,5019,adult_females
111,2,2832,4757,adult_females
111,2,2846,5085,adult_females
111,2,2874,4960,adult_females
111,2,2873,5086,adult_females
111,2,2936,4883,adult_females
111,2,3004,4972,adult_females
111,3,158,3313,juveniles
111,3,558,3051,juveniles
111,3,676,3423,juveniles
111,3,967,3793,juveniles
111,3,1003,3943,juveniles
111,3,1004,3871,juveniles
111,3,1083,3402,juveniles
111,3,1202,3445,juveniles
111,3,1307,3689,juveniles
111,3,1360,3614,juveniles
111,3,1384,3696,juveniles
111,3,1414,3305,juveniles
111,3,1500,3564,juveniles
111,3,1584,4107,juveniles
111,3,1720,3562,juveniles
111,3,1720,3714,juveniles
111,3,1746,3548,juveniles
111,3,1756,3661,juveniles
111,3,1780,3810,juveniles
111,3,1821,3404,juveniles
111,3,1858,3500,juveniles
111,3,1902,4377,juveniles
111,3,1911,3687,juveniles
111,3,1920,3782,juveniles
111,3,1926,3581,juveniles
111,3,1944,3522,juveniles
111,3,1954,4199,juveniles
111,3,2020,3507,juveniles
111,3,2030,4190,juveniles
111,3,2039,3828,juveniles
111,3,2087,3886,juveniles
111,3,2343,3993,juveniles
111,3,2532,4727,juveniles
111,3,2679,5014,juveniles
111,3,2772,4951,juveniles
111,3,2783,4678,juveniles
111,3,2853,5121,juveniles
111,3,2914,5084,juveniles
111,3,2977,4907,juveniles
111,3,3316,5091,juveniles
111,4,365,3440,pups
111,4,421,3708,pups
111,4,433,3762,pups
111,4,442,3457,pups
111,4,652,3697,pups
111,4,714,3646,pups
111,4,720,3506,pups
111,4,776,3990,pups
111,4,815,3922,pups
111,4,850,3827,pups
111,4,861,4013,pups
111,4,920,3879,pups
111,4,922,3992,pups
111,4,932,3846,pups
111,4,950,3902,pups
111,4,952,3841,pups
111,4,970,3591,pups
111,4,989,3739,pups
111,4,1016,3743,pups
111,4,1036,3758,pups
111,4,1066,3626,pups
111,4,1075,3514,pups
111,4,1103,3707,pups
111,4,1128,3531,pups
111,4,1189,4351,pups
111,4,1202,3626,pups
111,4,1218,3549,pups
111,4,1242,3646,pups
111,4,1275,3549,pups
111,4,1293,3701,pups
111,4,1314,3782,pups
111,4,1325,3674,pups
111,4,1328,3884,pups
111,4,1386,4239,pups
111,4,1435,4170,pups
111,4,1438,3663,pups
111,4,1447,3778,pups
111,4,1459,3878,pups
111,4,1483,3781,pups
111,4,1500,3912,pups
111,4,1510,4030,pups
111,4,1519,4109,pups
111,4,1521,4681,pups
111,4,1522,3605,pups
111,4,1563,3972,pups
111,4,1593,4157,pups
111,4,1606,3569,pups
111,4,1609,3898,pups
111,4,1628,3476,pups
111,4,1662,4688,pups
111,4,1668,3501,pups
111,4,1703,4229,pups
111,4,1712,4136,pups
111,4,1747,4540,pups
111,4,1756,4120,pups
111,4,1757,4043,pups
111,4,1774,3769,pups
111,4,1781,3894,pups
111,4,1847,3568,pups
111,4,1859,3740,pups
111,4,1882,4549,pups
111,4,2038,4106,pups
111,4,2138,3918,pups
111,4,2141,3838,pups
111,4,2150,4271,pups
111,4,2230,4646,pups
111,4,2311,4249,pups
111,4,2328,4150,pups
111,4,2362,4170,pups
111,4,2363,4720,pups
111,4,2373,4037,pups
111,4,2423,4631,pups
111,4,2493,4613,pups
111,4,2493,4825,pups
111,4,2511,4895,pups
111,4,2581,4506,pups
111,4,2655,4250,pups
111,4,2669,4798,pups
111,4,2761,5055,pups
111,4,2993,4944,pups
112,0,600,3823,adult_males
112,0,999,4109,adult_males
112,0,1057,4489,adult_males
112,0,1064,3563,adult_males
112,0,1142,3259,adult_males
112,0,1302,3502,adult_males
112,0,1305,1580,adult_males
112,0,1345,3916,adult_males
112,0,1590,3062,adult_males
112,0,1592,3511,adult_males
112,0,2455,2004,adult_males
112,1,160,391,subadult_males
112,1,673,3988,subadult_males
112,1,866,505,subadult_males
112,1,974,1494,subadult_males
112,1,1214,2853,subadult_males
112,1,1270,4657,subadult_males
112,1,1310,2688,subadult_males
112,1,1312,2815,subadult_males
112,1,1316,2789,subadult_males
112,1,1326,2760,subadult_males
112,1,1330,2921,subadult_males
